chosen_asset,comparison_asset,chosen_bonus,comparison_bonus,chosen_liquidated_amount,chosen_available_amount,comparison_available_amount,bonus_comparison
MANA,UNI,11000.0,11000.0,2743.601886580001,4463.227352066375,15.252939195654625,Equal
MANA,ENJ,11000.0,11000.0,2743.601886580001,4463.227352066375,1442.2327112654273,Equal
WETH,WBTC,10500.0,11000.0,0.6974233549033493,2.481290324046194,2e-07,False
UNI,ZRX,11000.0,11000.0,71.41893013976532,71.41893013669458,339.8488880516184,Equal
UNI,AAVE,11000.0,11000.0,71.41893013976532,71.41893013669458,2.0725714738201755,Equal
UNI,BAT,11000.0,11000.0,71.41893013976532,71.41893013669458,979.8066277403118,Equal
UNI,ENJ,11000.0,11000.0,71.41893013976532,71.41893013669458,322.27959493606267,Equal
UNI,KNC,11000.0,11000.0,71.41893013976532,71.41893013669458,233.3419141299519,Equal
UNI,LINK,11000.0,11000.0,71.41893013976532,71.41893013669458,4.2319084734e-08,Equal
UNI,MKR,11000.0,11000.0,71.41893013976532,71.41893013669458,3.18901402e-10,Equal
UNI,REN,11000.0,11000.0,71.41893013976532,71.41893013669458,9.055088245099496,Equal
UNI,SNX,11000.0,11000.0,71.41893013976532,71.41893013669458,44.34074960504088,Equal
UNI,CRV,11000.0,11500.0,71.41893013976532,71.41893013669458,240.3710814382164,False
UNI,BAL,11000.0,11000.0,71.41893013976532,71.41893013669458,16.506602279585028,Equal
REN,WBTC,11000.0,11000.0,2444.3256244987306,5814.603720655879,0.04090812,Equal
REN,WETH,11000.0,10500.0,2444.3256244987306,5814.603720655879,1.0002037712601124,True
REN,KNC,11000.0,11000.0,2444.3256244987306,5814.603720655879,2458.1322940002883,Equal
REN,MKR,11000.0,11000.0,2444.3256244987306,5814.603720655879,0.0062389603758142,Equal
REN,BAL,11000.0,11000.0,2444.3256244987306,5814.603720655879,31.94994804263657,Equal
WBTC,WETH,11000.0,10500.0,0.01997201,0.02157115,0.0564441114416091,True
WBTC,UNI,11000.0,11000.0,0.01997201,0.02157115,142.24599147017642,Equal
AAVE,WETH,11000.0,10500.0,2.646557732464533,3.000020137015057,0.3329589935857339,True
AAVE,UNI,11000.0,11000.0,2.646557732464533,3.000020137015057,4.498311154864295,Equal
WBTC,WETH,11000.0,10500.0,0.01665746,0.0621036,0.4502873177551313,True
LINK,YFI,11000.0,11500.0,37.809852285909926,443.611167213082,0.0042565972189051,False
LINK,AAVE,11000.0,11000.0,37.809852285909926,443.611167213082,0.2323822567531207,Equal
LINK,TUSD,11000.0,10500.0,37.809852285909926,443.611167213082,3.0679812692980786,True
BAL,ZRX,11000.0,11000.0,38.39792824265494,65.94532762554752,834.4806430550419,Equal
BAL,AAVE,11000.0,11000.0,38.39792824265494,65.94532762554752,1.2551633581167847,Equal
BAL,LINK,11000.0,11000.0,38.39792824265494,65.94532762554752,27.32336549211101,Equal
BAL,MANA,11000.0,11000.0,38.39792824265494,65.94532762554752,1002.7146906710688,Equal
BAL,CRV,11000.0,11500.0,38.39792824265494,65.94532762554752,16.07015314805485,False
WETH,WBTC,10500.0,11000.0,0.2712949216894585,1.4612678405186246,1e-08,False
SNX,ZRX,11000.0,11000.0,79.1298825200341,134.45313679528795,1220.8204517072504,Equal
SNX,AAVE,11000.0,11000.0,79.1298825200341,134.45313679528795,3.4320231981585194,Equal
SNX,ENJ,11000.0,11000.0,79.1298825200341,134.45313679528795,812.8262795709747,Equal
SNX,MANA,11000.0,11000.0,79.1298825200341,134.45313679528795,910.1546377665376,Equal
SNX,REN,11000.0,11000.0,79.1298825200341,134.45313679528795,1157.5242043971714,Equal
ENJ,WETH,11000.0,10500.0,748.0302468057562,884.921387471985,0.2000598158820005,True
ENJ,LINK,11000.0,11000.0,748.0302468057562,884.921387471985,0.9641835009657308,Equal
ENJ,MANA,11000.0,11000.0,748.0302468057562,884.921387471985,779.3226987649266,Equal
ENJ,REN,11000.0,11000.0,748.0302468057562,884.921387471985,930.2663725550358,Equal
ENJ,WETH,11000.0,10500.0,548.1960371700609,600.0185275739665,0.2339764917773097,True
ENJ,AAVE,11000.0,11000.0,548.1960371700609,600.0185275739665,1.3462110009823416,Equal
WETH,YFI,10500.0,11500.0,0.4087060261759961,0.8000186578635863,0.0007815776926669,False
WETH,AAVE,10500.0,11000.0,0.4087060261759961,0.8000186578635863,1.2626597159156128,False
WETH,MANA,10500.0,11000.0,0.4087060261759961,0.8000186578635863,463.22543682977033,False
LINK,UNI,11000.0,11000.0,29.711739438781205,38.1121466939169,41.87110121521921,Equal
WETH,UNI,10500.0,11000.0,0.4878619139493881,0.5122888460796177,26.91071513352217,False
WETH,KNC,10500.0,11000.0,0.4878619139493881,0.5122888460796177,298.40314215148373,False
WETH,MKR,10500.0,11000.0,0.4878619139493881,0.5122888460796177,0.1299379694380787,False
WETH,SNX,10500.0,11000.0,0.4878619139493881,0.5122888460796177,54.78458709047623,False
MANA,UNI,11000.0,11000.0,1621.4396871085485,1621.439686936064,46.82379267359266,Equal
MANA,BAT,11000.0,11000.0,1621.4396871085485,1621.439686936064,1175.9873014467232,Equal
MANA,ENJ,11000.0,11000.0,1621.4396871085485,1621.439686936064,237.6603237819647,Equal
WETH,YFI,10500.0,11500.0,2.4471389959296426,10.339612713344204,4.14340915e-10,False
WETH,AAVE,10500.0,11000.0,2.4471389959296426,10.339612713344204,5.22338807e-10,False
WETH,SNX,10500.0,11000.0,2.4471389959296426,10.339612713344204,130.32892526645904,False
xSUSHI,WETH,11500.0,10500.0,126.53616444077475,126.5361644676362,3.012453948745781,True
xSUSHI,LINK,11500.0,11000.0,126.53616444077475,126.5361644676362,58.04614800533002,True
AAVE,WBTC,11000.0,11000.0,25.294605356959217,48.73043202741401,0.25863729,Equal
AAVE,WETH,11000.0,10500.0,25.294605356959217,48.73043202741401,3.751790071761649,True
AAVE,ENJ,11000.0,11000.0,25.294605356959217,48.73043202741401,1024.0357694193954,Equal
WBTC,WETH,11000.0,10500.0,0.04343405,0.0527902,0.4500732360405319,True
WBTC,LINK,11000.0,11000.0,0.04343405,0.0527902,39.56199670446822,Equal
xSUSHI,WETH,11500.0,10500.0,5577.312447204967,8264.3844425579,0.7964271529957005,True
xSUSHI,REN,11500.0,11000.0,5577.312447204967,8264.3844425579,99882.04518297702,True
xSUSHI,USDC,11500.0,10500.0,5577.312447204967,8264.3844425579,3354.617698,True
xSUSHI,CRV,11500.0,11500.0,5577.312447204967,8264.3844425579,25779.19608467423,Equal
xSUSHI,WETH,11500.0,10500.0,2469.0518240576425,7108.945334477842,13.007776964181591,True
xSUSHI,MKR,11500.0,11000.0,2469.0518240576425,7108.945334477842,9.519421451061785,True
xSUSHI,SNX,11500.0,11000.0,2469.0518240576425,7108.945334477842,1696.4002831854864,True
xSUSHI,BAL,11500.0,11000.0,2469.0518240576425,7108.945334477842,1084.7523471789548,True
WETH,UNI,10500.0,11000.0,1.4152832172402616,4.53853300258553,41.67312183409515,False
WETH,LINK,10500.0,11000.0,1.4152832172402616,4.53853300258553,6.2226807444587e-05,False
WETH,REN,10500.0,11000.0,1.4152832172402616,4.53853300258553,3707.873258168718,False
xSUSHI,AAVE,11500.0,11000.0,9259.218568171436,9489.679097734092,800.0035946950112,True
WBTC,WETH,11000.0,10500.0,0.30218415,0.30218416,12.869931851928056,True
LINK,WBTC,11000.0,11000.0,87.03335167188932,477.7512034791396,0.01392646,Equal
WETH,AAVE,10500.0,11000.0,2.4583041016223044,11.873480541099871,9.93766645303e-07,False
WETH,ENJ,10500.0,11000.0,2.4583041016223044,11.873480541099871,1.1643164739838e-05,False
WETH,LINK,10500.0,11000.0,2.4583041016223044,11.873480541099871,58.83960022679737,False
WBTC,WETH,11000.0,10500.0,0.23018698,1.09776083,4.000530874467752,True
xSUSHI,LINK,11500.0,11000.0,134.90871295942895,134.9087130391441,125.01032916877033,True
WETH,WBTC,10500.0,11000.0,0.1290540865384614,0.1439690371732351,0.00232471,False
WETH,UNI,10500.0,11000.0,1.1976317550857836,2.414930352877469,1.2546990105959803,False
WETH,AAVE,10500.0,11000.0,1.1976317550857836,2.414930352877469,1.7435272317323338,False
WETH,LINK,10500.0,11000.0,1.1976317550857836,2.414930352877469,18.97010314162208,False
CRV,REN,11500.0,11000.0,756.1375319042655,1806.5536645295135,2273.5867620881363,True
xSUSHI,WETH,11500.0,10500.0,227.6802720794684,227.6802721212406,4.250441118244391,True
xSUSHI,UNI,11500.0,11000.0,227.6802720794684,227.6802721212406,747.571713376042,True
xSUSHI,AAVE,11500.0,11000.0,227.6802720794684,227.6802721212406,15.540025952226776,True
UNI,AAVE,11000.0,11000.0,521.687046025812,1294.7689031493103,10.9895572820696,Equal
LINK,WETH,11000.0,10500.0,60.26711570352317,121.2284752647168,0.9074216083559898,True
LINK,BUSD,11000.0,0.0,61.45697176532268,354.9349335369726,18.723469971568413,True
WETH,LINK,10500.0,11000.0,12.682614941131192,85.22553632029606,195.1268871416163,False
WETH,CRV,10500.0,11500.0,12.682614941131192,85.22553632029606,0.0008667157206145,False
WETH,xSUSHI,10500.0,11500.0,12.682614941131192,85.22553632029606,2.3125107686e-08,False
LINK,YFI,11000.0,11500.0,23419.543727114306,45652.54179575288,1.135091788698496,False
LINK,DAI,11000.0,10500.0,23419.543727114306,45652.54179575288,213723.4616638736,True
LINK,REN,11000.0,11000.0,23419.543727114306,45652.54179575288,354227.56437454163,Equal
LINK,xSUSHI,11000.0,11500.0,23419.543727114306,45652.54179575288,2709.8218932584123,False
SNX,AAVE,11000.0,11000.0,409.3477575932017,463.6376965097193,26.36474395535829,Equal
WBTC,WETH,11000.0,10500.0,0.20802035,0.75293961,3.2199848248623693,True
LINK,WETH,11000.0,10500.0,337.6785683372624,996.0670670167848,7.000708399336724,True
LINK,YFI,11000.0,11500.0,337.6785683372624,996.0670670167848,0.0112189571823346,False
WETH,WBTC,10500.0,11000.0,19.814662323617355,98.39751492018718,1e-08,False
WETH,YFI,10500.0,11500.0,19.814662323617355,98.39751492018718,0.0356475192908882,False
WBTC,LINK,11000.0,11000.0,0.15564547,0.81487509,100.01396882054937,Equal
xSUSHI,SNX,11500.0,11000.0,227.17905691391232,739.5734573922125,187.45331539410316,True
WETH,LINK,10500.0,11000.0,3.20162226283032,5.830883111434942,186.7082310272768,False
ZRX,WETH,11000.0,10500.0,10848.923397558172,10848.92490228276,5.906062694972481,True
ZRX,UNI,11000.0,11000.0,10848.923397558172,10848.92490228276,0.0003396651314984,Equal
ZRX,MANA,11000.0,11000.0,10848.923397558172,10848.92490228276,6980.253340972596,Equal
ZRX,MKR,11000.0,11000.0,10848.923397558172,10848.92490228276,2.4498396091918924,Equal
ZRX,SNX,11000.0,11000.0,10848.923397558172,10848.92490228276,0.0002309201080492,Equal
ZRX,BAL,11000.0,11000.0,10848.923397558172,10848.92490228276,270.2813389439511,Equal
LINK,WBTC,11000.0,11000.0,982.6548844842112,982.6556812572928,0.2687481,Equal
LINK,WETH,11000.0,10500.0,982.6548844842112,982.6556812572928,19.022315709393773,True
LINK,AAVE,11000.0,11000.0,982.6548844842112,982.6556812572928,3.1162297242236763,Equal
LINK,CRV,11000.0,11500.0,982.6548844842112,982.6556812572928,317.9820339146964,False
LINK,xSUSHI,11000.0,11500.0,982.6548844842112,982.6556812572928,117.0976958950653,False
LINK,USDT,11000.0,0.0,3990.216056026756,19408.436659297666,0.169871,True
LINK,DAI,11000.0,10500.0,3990.216056026756,19408.436659297666,72163.48534861983,True
LINK,BAL,11000.0,11000.0,3990.216056026756,19408.436659297666,602.0568146564192,Equal
LINK,YFI,11000.0,11500.0,244.85455059527064,291.53114902892224,0.0219344446682362,False
LINK,UNI,11000.0,11000.0,244.85455059527064,291.53114902892224,162.8114813813687,Equal
LINK,MANA,11000.0,11000.0,244.85455059527064,291.53114902892224,1299.0314259066563,Equal
LINK,MKR,11000.0,11000.0,244.85455059527064,291.53114902892224,0.4677323099790803,Equal
LINK,REN,11000.0,11000.0,244.85455059527064,291.53114902892224,2217.490457003783,Equal
LINK,SNX,11000.0,11000.0,244.85455059527064,291.53114902892224,138.9441142684245,Equal
LINK,WETH,11000.0,10500.0,5062.885639603464,8966.913245609148,26.54322837640813,True
UNI,WETH,11000.0,10500.0,29.16801725053961,29.168017250116986,0.5374752154072092,True
UNI,YFI,11000.0,11500.0,29.16801725053961,29.168017250116986,1.71773796e-10,False
LINK,WETH,11000.0,10500.0,100.48705951328084,325.5895682594068,0.3890931949354718,True
LINK,YFI,11000.0,11500.0,100.48705951328084,325.5895682594068,0.0024263219377892,False
LINK,CRV,11000.0,11500.0,100.48705951328084,325.5895682594068,409.43122717376224,False
SNX,WETH,11000.0,10500.0,362.5719016919127,1746.2820205728178,4.9703966642613775,True
SNX,UNI,11000.0,11000.0,362.5719016919127,1746.2820205728178,105.0313567745828,Equal
SNX,xSUSHI,11000.0,11500.0,362.5719016919127,1746.2820205728178,31.251464114622436,False
UNI,AAVE,11000.0,11000.0,143.4225242189712,285.6902574763909,0.4579531599137962,Equal
UNI,BAT,11000.0,11000.0,143.4225242189712,285.6902574763909,2369.5156798753696,Equal
UNI,ENJ,11000.0,11000.0,143.4225242189712,285.6902574763909,3699.473899021461,Equal
UNI,LINK,11000.0,11000.0,143.4225242189712,285.6902574763909,89.51966813171818,Equal
UNI,MANA,11000.0,11000.0,143.4225242189712,285.6902574763909,6854.036392581038,Equal
UNI,MKR,11000.0,11000.0,143.4225242189712,285.6902574763909,0.0207126823687067,Equal
UNI,REN,11000.0,11000.0,143.4225242189712,285.6902574763909,10908.381738669155,Equal
LINK,WETH,11000.0,10500.0,74.58403316907865,235.01281115885143,0.882311586505702,True
AAVE,WETH,11000.0,10500.0,4.96202082043652,11.085241360005432,0.5451562920493693,True
AAVE,UNI,11000.0,11000.0,4.96202082043652,11.085241360005432,188.00894705728984,Equal
AAVE,LINK,11000.0,11000.0,4.96202082043652,11.085241360005432,65.17795142852358,Equal
AAVE,MANA,11000.0,11000.0,4.96202082043652,11.085241360005432,706.1444442908395,Equal
AAVE,REN,11000.0,11000.0,4.96202082043652,11.085241360005432,1768.438399276167,Equal
KNC,WETH,11000.0,10500.0,471.9007100648069,471.9007099680893,0.1398835370831611,True
KNC,ZRX,11000.0,11000.0,471.9007100648069,471.9007099680893,829.8680431967512,Equal
KNC,SNX,11000.0,11000.0,471.9007100648069,471.9007099680893,85.74726855992762,Equal
UNI,LINK,11000.0,11000.0,29.562142262789465,67.86952169009146,10.69315830139302,Equal
UNI,LINK,11000.0,11000.0,28.153159096074475,87.32861623682123,20.00129950648424,Equal
UNI,CRV,11000.0,11500.0,28.153159096074475,87.32861623682123,201.22339128598665,False
UNI,WETH,11000.0,10500.0,34.534854943114865,34.53485494290663,0.0500005267270488,True
UNI,YFI,11000.0,11500.0,34.534854943114865,34.53485494290663,0.0154509527289519,False
UNI,AAVE,11000.0,11000.0,34.534854943114865,34.53485494290663,2.000004424431678,Equal
UNI,LINK,11000.0,11000.0,34.534854943114865,34.53485494290663,24.00103635243891,Equal
UNI,xSUSHI,11000.0,11500.0,34.534854943114865,34.53485494290663,20.028867737085207,False
UNI,LINK,11000.0,11000.0,26.36518500970366,52.62864390676443,14.266696068215184,Equal
REN,ENJ,11000.0,11000.0,1223.4437140492955,1408.466955291933,793.9994311804838,Equal
WETH,WBTC,10500.0,11000.0,0.2687309258545123,0.6182948472850842,1e-08,False
LINK,UNI,11000.0,11000.0,20.12649275145896,39.97589198771525,10.973486469896397,Equal
LINK,AAVE,11000.0,11000.0,20.12649275145896,39.97589198771525,4.176390660007293,Equal
LINK,REN,11000.0,11000.0,20.12649275145896,39.97589198771525,1447.799143140575,Equal
WBTC,WETH,11000.0,10500.0,0.00979388,0.01151288,0.2707289579647323,True
WBTC,LINK,11000.0,11000.0,0.00979388,0.01151288,12.946583186855044,Equal
ENJ,LINK,11000.0,11000.0,431.43535807854175,594.1216415777127,10.141080698414603,Equal
ENJ,REN,11000.0,11000.0,431.43535807854175,594.1216415777127,1061.550446521903,Equal
ENJ,SNX,11000.0,11000.0,431.43535807854175,594.1216415777127,19.166207951904617,Equal
LINK,YFI,11000.0,11500.0,38.24749595520865,405.8020579741527,0.0042566016993976,False
LINK,AAVE,11000.0,11000.0,38.24749595520865,405.8020579741527,0.2323822567531207,Equal
LINK,TUSD,11000.0,10500.0,38.24749595520865,405.8020579741527,3.0680212578587613,True
LINK,WETH,11000.0,10500.0,21.425787100618635,65.15978081781287,0.8330619040854988,True
WBTC,AAVE,11000.0,11000.0,0.53019814,1.29005205,126.29113160729884,Equal
AAVE,WETH,11000.0,10500.0,56.921526990355325,56.92154049148164,17.774516021497988,True
LINK,UNI,11000.0,11000.0,92.36959759844984,124.37992129854666,1.716168289508855,Equal
LINK,AAVE,11000.0,11000.0,92.36959759844984,124.37992129854666,0.2076454543732674,Equal
LINK,REN,11000.0,11000.0,92.36959759844984,124.37992129854666,3550.5024733526725,Equal
LINK,SNX,11000.0,11000.0,92.36959759844984,124.37992129854666,206.1968717696101,Equal
AAVE,SNX,11000.0,11000.0,18.50518953126221,26.85456252754369,1424.5456890213272,Equal
LINK,WBTC,11000.0,11000.0,3200.341138571174,13218.308122259146,1e-08,Equal
LINK,WETH,11000.0,10500.0,3200.341138571174,13218.308122259146,27.63207827342113,True
LINK,YFI,11000.0,11500.0,3200.341138571174,13218.308122259146,0.910778981648705,False
LINK,xSUSHI,11000.0,11500.0,3200.341138571174,13218.308122259146,5.8893167692e-08,False
LINK,WBTC,11000.0,11000.0,13830.442874060802,37374.83303231069,0.45850843,Equal
LINK,YFI,11000.0,11500.0,13830.442874060802,37374.83303231069,1.952526200194868,False
LINK,DAI,11000.0,10500.0,13830.442874060802,37374.83303231069,86140.17342703986,True
LINK,MKR,11000.0,11000.0,13830.442874060802,37374.83303231069,11.081468807368152,Equal
LINK,REN,11000.0,11000.0,13830.442874060802,37374.83303231069,305570.7549710685,Equal
WETH,USDC,10500.0,10500.0,2.5598070476428467,5.462032053032963,801.502073,Equal
AAVE,KNC,11000.0,11000.0,49.47708791509704,110.0009850164562,4162.767705672116,Equal
AAVE,REN,11000.0,11000.0,16.129835019827805,59.41395432023585,7400.677021687535,Equal
AAVE,SNX,11000.0,11000.0,16.129835019827805,59.41395432023585,376.7398609195196,Equal
WBTC,WETH,11000.0,10500.0,0.10992841,0.26128164,0.4000348246495846,True
WBTC,YFI,11000.0,11500.0,0.10992841,0.26128164,0.0566564620111238,False
WBTC,UNI,11000.0,11000.0,0.10992841,0.26128164,296.33673165258904,Equal
WBTC,AAVE,11000.0,11000.0,0.10992841,0.26128164,4.059449360719371,Equal
WBTC,LINK,11000.0,11000.0,0.10992841,0.26128164,92.59197769408328,Equal
WBTC,MKR,11000.0,11000.0,0.10992841,0.26128164,0.8575393478623493,Equal
WBTC,BAL,11000.0,11000.0,0.10992841,0.26128164,109.0559067679558,Equal
WBTC,xSUSHI,11000.0,11500.0,0.10992841,0.26128164,299.8314327704676,False
MANA,ENJ,11000.0,11000.0,25369.49702419024,38895.02269397881,16992.0352458157,Equal
WETH,MKR,10500.0,11000.0,8.76568540537596,43.78706477410718,3.5795698891002248,False
AAVE,WBTC,11000.0,11000.0,2033.155460645884,6707.251877838187,2e-08,Equal
AAVE,WETH,11000.0,10500.0,2033.155460645884,6707.251877838187,159.52000720107486,True
AAVE,LINK,11000.0,11000.0,2033.155460645884,6707.251877838187,2399.003257793572,Equal
MANA,WBTC,11000.0,11000.0,117553.15854301788,345476.2562792823,2e-08,Equal
MANA,WETH,11000.0,10500.0,117553.15854301788,345476.2562792823,2.4080343288e-07,True
MANA,AAVE,11000.0,11000.0,117553.15854301788,345476.2562792823,2.126874965e-09,Equal
MANA,KNC,11000.0,11000.0,117553.15854301788,345476.2562792823,3544.6371399264976,Equal
WBTC,WETH,11000.0,10500.0,0.14205172,0.14205177,9.502103853509704,True
WBTC,LINK,11000.0,11000.0,0.14205172,0.14205177,170.34171972431403,Equal
WETH,KNC,10500.0,11000.0,18.215744276482766,33.42048877395112,91.80480246395776,False
WETH,LINK,10500.0,11000.0,18.215744276482766,33.42048877395112,811.6549899487667,False
WETH,xSUSHI,10500.0,11500.0,18.215744276482766,33.42048877395112,935.7976090411066,False
LINK,DAI,11000.0,10500.0,407.1935981239896,983.26564720319,47.90004458357877,True
CRV,SNX,11500.0,11000.0,1107.8698096644207,2764.084359790784,215.5729556742356,True
LINK,ENJ,11000.0,11000.0,139.36046403198552,321.9385949144018,237.41973377981887,Equal
LINK,SNX,11000.0,11000.0,139.36046403198552,321.9385949144018,15.612401301550475,Equal
REN,WBTC,11000.0,11000.0,17618.25580946192,24013.14419064112,0.13925896,Equal
REN,AAVE,11000.0,11000.0,17618.25580946192,24013.14419064112,87.29884759732525,Equal
WETH,DAI,10500.0,10500.0,1.1871210498734397,2.744875496830796,0.0476805855445066,Equal
WETH,WBTC,10500.0,11000.0,1.446247389097035,7.84788008535347,1e-08,False
YFI,WETH,11500.0,10500.0,2.69605873846518,2.964412070610898,55.007875476723605,True
YFI,LINK,11500.0,11000.0,2.69605873846518,2.964412070610898,2.96554547066e-07,True
MKR,BAT,11000.0,11000.0,1.5781169007515363,2.000122551140473,10015.491666555465,Equal
UNI,AAVE,11000.0,11000.0,132.5330648247489,142.26776642011228,0.4579531599137962,Equal
UNI,BAT,11000.0,11000.0,132.5330648247489,142.26776642011228,2369.5416834456423,Equal
